code,term
14T3.,H/O: artificial heart valve
7910.,Mitral valve: [plastic repair] or [replacement]
79100,Homograft mitral valve replacement
79101,Xenograft mitral valve replacement
79102,Prosth mitral v repl (& [Bjork Shiley]/[Carpentier Edwards])
79103,Replacement of mitral valve NEC
79104,Mitral valvuloplasty NEC
7910y,Other specified plastic repair of mitral valve
7910z,Plastic repair of mitral valve NOS
7911.,Aortic valve: [plastic repair] or [replacement]
79110,Homograft aortic valve replacement
79111,Xenograft aortic valve replacement
79112,Mechanical prosthetic aortic valve replacement
79113,Replacement of aortic valve NEC
7912.,Tricuspid valve: [plastic repair] or [replacement]
79120,Homograft tricuspid valve replacement
79121,Xenograft tricuspid valve replacement
79122,Mechanical prosthetic tricuspid valve replacement
79123,Replacement of tricuspid valve NEC
7913.,Pulmonary valve: [plastic repair] or [replacement]
79130,Homograft pulmonary valve replacement
79131,Xenograft pulmonary valve replacement
79132,Mechanical prosthetic pulmonary valve replacement
79133,Replacement of pulmonary valve NEC
7914.,Unspecified heart valve: [plastic repair] or [replacement]
79143,Replacement of valve of heart NEC
79150,Revision of plastic repair of mitral valve
79160,Open mitral valvotomy
79170,Closed mitral valvotomy
79180,Annuloplasty of mitral valve
79190,Percutaneous transluminal mitral valvotomy
G110.,Mitral stenosis (& [rheumatic])
G112.,Mitral stenosis with insufficiency
G113.,Non-rheumatic mitral valve stenosis
G130.,Mitral and aortic stenosis
G131.,Mitral stenosis and aortic insufficiency
P553.,Lutembacher's syndrome
P65..,Congenital mitral stenosis
P650.,"Congenital mitral stenosis, unspecified"
P651.,Fused commissure of the mitral valve
P652.,Parachute malformation of mitral valve
P65z.,Congenital mitral stenosis NOS
P6yyC,Fusion of mitral valve cusps
SP002,Mechanical complication of heart valve prosthesis
SP004,Infect and inflammatory reaction due to cardiac valve pros
X00tj,Repair of mitral valve
X00tk,Mitral annuloplasty using ring
X00tl,Plication annuloplasty of mitral valve
X00u6,Excision of supramitral valve ring
X00u7,Decalcification of mitral valve
X00u8,Decalcification of implanted mitral valve
X00uA,Mitral valvotomy
